PatientID	Country	State	City	ZIP	Address
1482	USA	FL	Fort Lauderdale	33301	201 E Sample Rd
1483	USA	FL	Sunrise	33351	1601 E Las Olas Blvd
1484	USA	FL	Fort Lauderdale	33308	4399 Nob Hill Rd
1485	USA	FL	Fort Lauderdale	33301	4725 N Federal Hwy
1486	USA	FL	Hollywood	33020	1516 E Las Olas Blvd
1487	USA	FL	Miramar	33029	1859 Van Buren St
1488	USA	FL	Pembroke Pines	33024	1901 Sw  172Nd Ave
1489	USA	FL	Pembroke Pines	33028	7800 Sheridan St
1490	USA	FL	Hollywood	33021	703 N Flamingo Rd
1491	USA	FL	Key West	33040	3501 Johnson St
1492	USA	FL	Hollywood	33021	1200 Kennedy Dr
1493	USA	FL	Margate	33063	3600 Washington St
1494	USA	FL	Plantation	33317	2801 N State Rd 7
1495	USA	FL	Pembroke Pines	33025	401 Nw 42Nd Ave
1496	USA	FL	Lauderdale Lakes	33311	800 E Cypress Dr
1497	USA	FL	Tamarac	33321	3487 Nw 30Th St
1498	USA	FL	Port Charlotte	33952	7201 N University Dr
1499	USA	FL	Inverness	34452	21298 Olean Blvd
1500	USA	FL	Crystal River	34428	502 Highland Blvd
1501	USA	FL	Key West	33040	6201 N Suncoast Blvd
1502	USA	FL	Tavernier	33070	5900 College Rd
1503	USA	FL	Aventura	33180	91500 Overseas Hwy
1504	USA	FL	Coral Gables	33134	20900 Biscayne Blvd
1505	USA	FL	Coral Gables	33146	3100 Douglas Rd
1506	USA	FL	Miami	33189	5000 University Dr
1507	USA	FL	Hialeah	33013	20601 Old Cutler Rd
1508	USA	FL	Miami	33136	651 E 25Th St
1509	USA	FL	North Miami Beach	33169	1611 Nw 12Th Ave
1510	USA	FL	Miami	33157	160 Nw 170Th St
1511	USA	FL	Miami	33175	9333 Sw 152Nd St
1512	USA	FL	Coral Gables	33134	11750 Bird Rd
1513	USA	FL	South Miami	33143	5190 Sw 8Th St
1514	USA	FL	Miami Beach	33140	7031 Sw 62Nd Ave
1515	USA	FL	Miami	33150	4300 Alton Rd
1516	USA	FL	Hialeah	33016	1100 Nw 95Th St
1517	USA	FL	Miami	33155	2001 W 68Th St
1518	USA	FL	Miami	33128	3100 Sw 62Nd Ave
1519	USA	FL	Florida City	33034	"955 Nw 3Rd St,8Th Floor"
1520	USA	FL	Hialeah	33012	18680 Sw 376 St
1521	USA	FL	Hialeah Gardens	33018	4225 W 20Th Ave
1522	USA	FL	Miami	33155	8850 Nw 122Nd St
1523	USA	FL	Miami	33196	2525 Sw 75Th Ave
1524	USA	FL	Miami	33155	9555 Sw 162 Ave
1525	USA	FL	Stuart	34994	2500 Sw 75Th Ave
1526	USA	FL	Miami	33143	200 Se Hospital Ave
1527	USA	FL	Ocala	34474	6200 Sw 73Rd St
1528	USA	FL	Ocala	34471	5664 Sw 60Th Ave
1529	USA	FL	Ocala	34474	1500 Sw 1St Ave
1530	USA	FL	Ocala	34474	1431 Sw 1St Ave
1531	USA	FL	Ocala	34474	3130 Sw 27Th Ave
1532	USA	FL	Bradenton	34202	4600 Sw 46Th Ct
1533	USA	FL	Bradenton	34208	8330 Lakewood Ranch Blvd
1534	USA	FL	Fort Walton Beach	32547	206 2Nd St E
1535	USA	FL	Crestview	32539	1015 Mar Walt Dr
1536	USA	FL	Destin	32541	151 Redstone Ave Se
1537	USA	FL	Niceville	32578	996 Airport Rd
1538	USA	FL	Chipley	32428	2190 Hwy 85 N
1539	USA	FL	Lake City	32055	1360 Brickyard Rd
1540	USA	FL	Gulf Breeze	32561	368 Ne Franklin St
1541	USA	FL	Jay	32565	1110 Gulf Breeze Pkwy
1542	USA	FL	Milton	32570	14114 Alabama St
1543	USA	FL	Milton	32570	6002 Berryhill Rd
1544	USA	FL	Madison	32340	5500 Stewart St
1545	USA	FL	Tallahassee	32308	309 Ne Marion St
1546	USA	FL	Tallahassee	32308	2626 Capital Medical Blvd
1547	USA	FL	Tallahassee	32308	2634B Capital Circle Ne
1548	USA	FL	Tallahassee	32308	1554 Surgeons Dr
1549	USA	FL	Pensacola	32501	1300 Miccosukee Rd
1550	USA	FL	Pensacola	32504	1000 W Moreno St
1551	USA	FL	Pensacola	32514	7000 Cobble Creek Dr
1552	USA	FL	Jacksonville Beach	32250	8383 N Davis Hwy
1553	USA	FL	Jacksonville	32207	1350 13Th Ave S
1554	USA	FL	Jacksonville	32216	800 Prudential Dr
1555	USA	FL	Jacksonville	32224	3599 University Blvd S
1556	USA	FL	Jacksonville	32216	4500 San Pablo Rd
1557	USA	FL	Pensacola	32504	6300 Beach Blvd
1558	USA	FL	Jacksonville	32204	5151 N 9Th Ave
1559	USA	FL	Jacksonville	32207	1 Shircliff Way
1560	USA	FL	Jacksonville	32216	4901 Richard St
1561	USA	FL	Jacksonville	32216	4201 Belfort Rd
1562	USA	FL	Quincy	32353	3947 Salisbury Rd
1563	USA	FL	Panama City	32401	23186 Blue Star Hwy
1564	USA	FL	Panama City	32405	615 N Bonita Ave
1565	USA	FL	Panama City	32405	1940 Harrison Ave
1566	USA	FL	Panama City	32405	449 W 23Rd St
1567	USA	FL	Macclenny	32063	1847 Florida Ave
1568	USA	FL	Macclenny	32063	159 N 3Rd St
1569	USA	FL	Defuniak Springs	32435	7487 S State Rd 121
1570	USA	FL	Blountstown	32424	4413 Us Hwy 331 S
1571	USA	CA	San Diego	92105	20370 Ne Burns Ave
1572	USA	CA	San Diego	92110	5550 University Avenue
1573	USA	CA	La Jolla	92037	3851 Rosecrans Street
1574	USA	CA	San Francisco	94116	9300 Campus Point Drive
1575	USA	CA	San Francisco	94143	375 Laguna Honda Boulevard
1576	USA	OH	Lakewood	44107	401 Parnassus Avenue
1577	USA	CA	San Francisco	94122	14519 Detroit Avenue
1578	USA	CA	San Francisco	94115	505 Parnassus Avenue
1579	USA	OH	Warrensville Heights	44122	1600 Divisadero Street
1580	USA	CA	Corcoran	93212	20000 Harvard Road
1581	USA	CA	San Luis Obispo	93401	1310 Hanna Avenue
1582	USA	CA	Templeton	93465	2178 Johnson Ave
1583	USA	CA	Ventura	93003	1100 Las Tablas Road
1584	USA	CA	Westlake Vilage	91362	3291 Loma Vista Road
1585	USA	CA	Santa Rosa	95401	150 Via Merida
1586	USA	CA	Eldridge	95431	1287 Fulton Road
1587	USA	CA	San Leandro	94578	15000 Arnold Drive
1588	USA	CA	Oakland	94602	15400 Foothill Boulevard
1589	USA	CA	Fremont	94538	1411 East 31St Street
1590	USA	CA	San Leandro	94577	39001 Sundale Drive
1591	USA	CA	Oakland	94601	2800 Benedict Drive
1592	USA	CA	Alameda	94578	2633 East 27Th Street
1593	USA	CO	Colorado Springs	80923	2050 Fairmont Drive
1594	USA	CA	Lancaster	93534	"6001 East Woodmen Road,6Th Floor"
1595	USA	CA	Covina	91724	1600 West Avenue J
1596	USA	CA	Los Angeles	90026	1161 East Covina Boulevard
1597	USA	CA	Bellflower	90706	2000 Stadium Way
1598	USA	CA	Norwalk	90650	9542 East Artesia Boulevard
1599	USA	CA	Huntington Park	90255	13100 South Studebaker Road
1600	USA	CA	Torrance	90505	2623 East Slauson Avenue
1601	USA	CA	Los Angeles	90023	23700 Camino Del Sol
1602	USA	CA	Encino	91436	4060 Whittier Boulevard
1603	USA	CA	Monterey Park	91754	16237 Ventura Boulevard
1604	USA	CA	Hollywood	90028	525 North Garfield Avenue
1605	USA	CA	Los Angeles	90027	6245 De Longpre Avenue
1606	USA	CA	West Covina	91791	1300 North Vermont Avenue
1607	USA	CA	Baldwin Park	91706	845 North Lark Ellen Avenue
1608	USA	CA	Gardena	90247	14148 Francisquito Avenue
1609	USA	CA	Torrance	90502	1246 West 155Th Street
1610	USA	CA	Downey	90242	1000 West Carson Street
1611	USA	CA	Lakewood	90712	7601 East Imperial Highway
1612	USA	CA	Los Angeles	90023	3700 East South Street
1613	USA	CA	Sylmar	91342	4081 East Olympic Boulevard
1614	USA	CA	Los Angeles	90018	14445 Olive View Drive
1615	USA	CA	Los Angeles	90036	2231 South Western Avenue
1616	USA	CA	Monrovia	91016	6000 San Vicente Boulevard
1617	USA	CA	Monterey Park	91754	323 South Heliotrope Avenue
1618	USA	CA	Los Angeles	90036	900 South Atlantic Boulevard
1619	USA	CA	Los Angeles	90012	5900 West Olympia Blvd
1620	USA	CA	Torrance	90505	531 West College Street
1621	USA	CA	West Hills	91307	4025 West 226 Street
1622	USA	CA	Hollister	95023	7300 Medical Center Drive
1623	USA	CA	Hollister	95023	911 Sunset Drive
1624	USA	CA	Corona	92879	900 Sunset Drive
1625	USA	CA	Corona	92882	730 Magnolia Avenue
1626	USA	CA	Hemet	92543	800 South Main Street
1627	USA	CA	Indio	92201	371 Weston Place
1628	USA	CA	Perris	92571	47-111 Monroe Street
1629	USA	CA	Indio	92201	2224 Medical Center Drive
1630	USA	CA	Blythe	92225	47-915 Oasis Street
1631	USA	CA	San Jose	95128	250 North First Street
1632	USA	CA	Los Gatos	95032	"1425 Fruitdale Ave,Suite A"
1633	USA	CA	San Jose	95128	15891 Los Gatos-Almaden Road
1634	USA	CA	Redding	96001	751 South Bascom Avenue
1635	USA	CA	Kentfield	94914	2900 Eureka Way
1636	USA	CA	Mariposa	95338	1125 Sir Francis Drake Blvd
1637	USA	CA	Alturas	96101	"5189 Hospital Rd., Po Box 216"
1638	USA	CA	Cedarville	96104	228 Mc Dowell Street
1639	USA	CA	Reedley	93654	741 N. Main Street
1640	USA	CA	Fresno	93710	372 West Cypress Avenue
1641	USA	CA	San Pablo	94806	6125 North Fresno Street
1642	USA	CA	San Ramon	94583	2000 Vale Road
1643	USA	CA	Bakersfield	93309	7777 Norris Canyon Road
1644	USA	CA	Portola	96122	5001 Commerce Drive
1645	USA	CA	Quincy	95971	500 1St Street
1646	USA	CA	Chester	96020	1065 Bucks Lake Road
1647	USA	CA	Weaverville	96093	130 Brentwood Drive
1648	USA	CA	Sacramento	95841	60 B Easter Avenue
1649	USA	CA	Folsom	95630	4250 Auburn Blvd.
1650	USA	CA	Salinas	93901	330 Montrose Drive
1651	USA	CA	Truckee	96160	450 East Romie Lane
1652	USA	CA	Anaheim	92804	10121 Pine Street Pob 759
1653	USA	CA	Buena Park	90621	3350 West Ball Road
1654	USA	CA	Garden Grove	92643	5742 Beach Boulevard
1655	USA	CA	Orange	92866	12601 Garden Grove Blvd.
1656	USA	CA	Tustin	92680	"393 S, Tustin Street"
1657	USA	CA	Huntington Beach	92647	14851 Yorba Street
1658	USA	CA	Santa Ana	92706	17772 Beach Boulevard
1659	USA	CA	Brea	92621	1901 North College Avenue
1660	USA	CA	Westminster	92683	875 North Brea Boulevard
1661	USA	CA	Los Alamitos	90720	200 Hospital Circle
1662	USA	CA	Tustin	92680	3751 Katella Avenue
1663	USA	CA	Placentia	92670	14662 Newport Avenue
1664	USA	CA	Anaheim	92804	1301 North Rose Drive
1665	USA	CA	Santa Ana	92705	3033 West Orange Avenue
1666	USA	CA	Oakdale	95361	1001 North Tustin Avenue
1667	USA	CA	Oakdale	95361	275 South Oak Street
1668	USA	CA	Yuba City	95993	350 South Oak Street
1669	USA	CA	Yuba City	95991	455 Plumas Boulevard
1670	USA	CA	Visalia	93277	1965 Live Oak Boulevard
1671	USA	CA	Visalia	93291	1100 So. Akers Street
1672	USA	CA	Visalia	93277	400 West Mineral King
1673	USA	CA	Visalia	93277	840 South Akers
1674	USA	CA	Tulare	93274	1633 South Court Street
1675	USA	GA	Thomson	30824	869 Cherry Avenue
1676	USA	GA	Atlanta	30327	521 Hill Street Sw
1677	USA	GA	Savannah	31406	3200 Howell Mill Road
1678	USA	GA	Savannah	31406	1150 Cornell Avenue
1679	USA	GA	Waycross	31503	1915 Eisenhower Drive
1680	USA	GA	Ocilla	31774	2500 Satilla Parkway
1681	USA	GA	Folkston	31537	710 North Irwin Avenue
1682	USA	NC	Durham	27704	2449 Third Street
1683	USA	NC	Mooresville	28117	3916 Ben Franklin Boulevard
1684	USA	NC	North Wilkesboro	28659	171 Fairview Road
1685	USA	NC	Plymouth	27962	1370 West 'D' Street
1686	USA	IN	Indianapolis	46254	958 U S Highway 64 East
1687	USA	IN	Lafayette	47904	"6720 Parkdale Place,Ste 100"
1688	USA	NC	Rocky Mount	27804	1501 Hartford St
1689	USA	NC	Wilmington	28401	2460 Curtis Ellis Dr.
1690	USA	CA	Chico	95926	2228 S. 17Th Street/Fiscal Services
1691	USA	OH	Westerville	43082	560 Cohasset Road
1692	USA	LA	Lafayette	70501	300 Polaris Pkwy
1693	USA	LA	Kenner	70065	408 Se Evangeline Trwy
1694	USA	LA	Kenner	70065	"180 W Esplanade Ave,Fl 5"
1695	USA	LA	Marrero	70072	3601 Loyola Dr
1696	USA	LA	New Orleans	70128	1101 Medical Center Blvd
1697	USA	LA	New Orleans	70115	"14500 Hayne Blvd,Ste 200"
1698	USA	LA	New Iberia	70563	1421 General Taylor St
1699	USA	LA	Houma	70364	600 N Lewis Ave.
1700	USA	OH	Westerville	43082	4701 W Park Ave
1701	USA	LA	Pineville	71360	597 Executive Campus Dr
1702	USA	LA	Alexandria	71303	242 W Shamrock Ave
1703	USA	LA	Ruston	71270	44 Versailles Blvd
1704	USA	LA	New Orleans	70131	1401 Ezell St
1705	USA	LA	Kinder	70648	4201 Woodland Dr
1706	USA	LA	Bogalusa	70427	108 6Th Ave.
1707	USA	LA	Bernice	71222	621 Columbia St
1708	USA	LA	Vidalia	71373	409 1St St
1709	USA	LA	Columbia	71418	209 Front St.
1710	USA	LA	Leesville	71446	7939 Highway 165
1711	USA	LA	Rayville	71269	815 S 10Th St
1712	USA	LA	Bunkie	71322	254 Highway 3048
1713	USA	LA	Crowley	70526	"427 Evergreen St,# 29"
1714	USA	KS	Marion	66861	1526 N Avenue I
1715	USA	RI	Newport	2841	535 South Freebron
1716	USA	LA	Kentwood	70444	43 Smith Road
1717	USA	LA	Hammond	70403	719 Avenue G
1718	USA	LA	Greenwell Springs	70739	15717 Belle Dr
1719	USA	LA	Baton Rouge	70810	23260 Greenwell Springs Rd
1720	USA	LA	Dequincy	70633	"10105 Park Rowe Cir,Ste 250"
1721	USA	LA	Lake Charles	70601	110 W 4Th St
1722	USA	LA	Shreveport	71103	"2837 Ernest St,Ste A"
1723	USA	GA	Royston	30662	1541 Kings Hwy
1724	USA	WI	Green Bay	54311	545 Cook Street
1725	USA	WI	Madison	53704	3150 Gershwin Drive
1726	USA	WI	Glendale	53212	301 Troy Dr
1727	USA	WI	Pewaukee	53072	475 W River Woods Pkwy
1728	USA	TX	Wichita Falls	76301	2400 Golf Road
1729	USA	KS	Girard	66743	1103 Grace Street
1730	USA	CA	San Diego	92120	302 North Hospital Drive
1731	USA	CA	Barstow	92311	6645 Alvarado Road
1732	USA	CA	Bellflower	90706	820 East Mountain View St
1733	USA	CA	San Francisco	94117	17800 Woodruff Avenue
1734	USA	CA	San Francisco	94110	601 Duboce Avenue
1735	USA	CA	Modesto	95354	3555 Cesar Chavez Street
1736	USA	KS	Kingman	67068	730 17Th Street
1737	USA	CA	Long Beach	90806	750 W Ave D
1738	USA	CA	Long Beach	90813	2776 Pacific Avenue
1739	USA	CA	Sacramento	95817	1725 Pacific Avenue
1740	USA	CA	Vallejo	94589	"2600 Stockton Blvd,Ste B"
1741	USA	WI	Winnebago	54985	2201 Tuolumne St
1742	USA	CA	Modesto	95355	1300 South Drive Po Box 9
1743	USA	CA	Fallbrook	92028	1501 Claus Road
1744	USA	CA	San Leandro	94577	325 Potter St
1745	USA	CA	Lompoc	93436	2500 Merced Street
1746	USA	KS	Gardner	66030	216 North Third Street
1747	USA	CA	Escondido	92025	427 West Main Street
1748	USA	CA	Los Angeles	90033	2185 W. Citracado Parkway
1749	USA	CA	Paramount	90723	443 South Soto Street
1750	USA	CA	Culver City	90231	16453 South Colorado Avenue
1751	USA	CA	Van Nuys	91401	3828 Delmas Terrace
1752	USA	CA	Ceres	95307	14433 Emelita Street
1753	USA	CA	Coalinga	93210	1904 Richland Avenue
1754	USA	GA	Columbus	31909	24511 West Jayne Avenue
1755	USA	CA	Norwalk	90650	100 Frist Court
1756	USA	KS	Council Grove	66846	11401 Bloomfield Avenue
1757	USA	CA	Fall River Mills	96028	600 N Washington St
1758	USA	GA	Cochran	31014	43563 State Hwy. 299 E
1759	USA	CA	Santa Monica	90404	145 East Peacock Street
1760	USA	CA	Redding	96001	1250 16Th Street
1761	USA	CA	Santa Cruz	95062	2640 Breslauer Way
1762	USA	CA	Temecula	92592	2250 Soquel Ave
1763	USA	CA	Santa Paula	93060	31700 Temecula Pkwy
1764	USA	CA	Redding	96001	825 North 10Th Street
1765	USA	GA	Dalton	30720	2801 Eureka Way
1766	USA	GA	Warner Robins	31093	1200 Memorial Drive
1767	USA	GA	Gainesville	30501	1601 Watson Boulevard
1768	USA	GA	Stockbridge	30281	743 Spring Street
1769	USA	GA	Macon	31217	1133 Eagle'S Landing Parkway
1770	USA	GA	East Point	30344	535 Coliseum Drive
1771	USA	GA	Hiawassee	30546	"1170 Cleveland Ave,4Th Floor"
1772	USA	GA	Savannah	31412	110 East Main Street
1773	USA	KS	Chanute	66720	5353 Reynolds Street
1774	USA	GA	Dahlonega	30533	629 South Plummer
1775	USA	GA	Monroe	30655	227 Mountain Dr
1776	USA	GA	Valdosta	31603	2151 West Spring Street
1777	USA	GA	Macon	31201	"2501 North Patterson Street, Po Box 1727"
1778	USA	GA	Cordele	31015	"340 Hospital Drive, Box 9366"
1779	USA	GA	Savannah	31419	902 7Th Street North
1780	USA	GA	Eastman	31023	11705 Mercy Boulevard
1781	USA	GA	Tucker	30084	901 Griffin Ave
1782	USA	GA	Homerville	31634	1455 Montreal Road
1783	USA	GA	Griffin	30223	1050 Valdosta Highway
1784	USA	GA	Atlanta	30308	601 South 8Th Street
1785	USA	GA	Duluth	30096	550 Peachtree St Ne
1786	USA	GA	Atlanta	30329	3620 Howell Ferry Road
1787	USA	GA	Rome	30165	1711 Tullie Circle Ne
1788	USA	GA	Waycross	31501	320 Turner Mccall Boulevard
1789	USA	GA	Thomaston	30286	1900 Tebeau Street
1790	USA	GA	Chatsworth	30705	801 W Gordon Street
1791	USA	GA	Milledgeville	31061	"707 Old Dalton Ellijay Road, Po Box 1406"
1792	USA	GA	Carrollton	30117	821 N Cobb Street  Post Office Box 690
1793	USA	GA	Americus	31719	705 Dixie Street
1794	USA	GA	Fayetteville	30214	126 Highway 280 W
1795	USA	GA	Warm Springs	31830	1255 Highway 54 West
1796	USA	GA	Brunswick	31520	6135 Roosevelt Highway
1797	USA	GA	Lawrenceville	30046	2415 Parkwood Drive
1798	USA	GA	Hawkinsville	31036	250 Scenic Highway
1799	USA	GA	Cuthbert	39840	222 Perry Hwy
1800	USA	GA	Jesup	31545	361 Randolph Street
1801	USA	GA	Thomasville	31792	865 South First Street
1802	USA	GA	Demorest	30535	915 Gordon Avenue & Mimosa Drive
1803	USA	GA	Vidalia	30474	541 Historic Highway 441-North
1804	USA	GA	Riverdale	30274	One Meadows Parkway
1805	USA	WI	Medford	54451	223 Medical Center Drive
1806	USA	GA	Atlanta	30329	135 S Gibson St
1807	USA	GA	Warm Springs	31830	"1821 Clifton Road, Ne"
1808	USA	GA	Lagrange	30240	6135 Roosevelt Highway
1809	USA	GA	Newnan	30265	1514 Vernon Road
1810	USA	WI	Sparta	54656	600 Celebrate Life Pkwy
1811	USA	WI	Greenfield	53228	310 W Main St
1812	USA	WI	New London	54961	5017 S 110Th St
1813	USA	WI	Wauwatosa	53226	1405 Mill St
1814	USA	WI	Mequon	53097	10000 West Bluemound Road
1815	USA	WI	Osceola	54020	13111 N Port Washington Rd
1816	USA	WI	Tomahawk	54487	2600 65Th Avenue
1817	USA	WI	Altoona	54720	"401 W Mohawk Dr,Suite 100"
1818	USA	WI	Ripon	54971	1000 Oakleaf Way
1819	USA	WI	Prairie Du Sac	53578	845 Parkside St
1820	USA	KS	Osawatomie	66064	260 26Th Street
1821	USA	CO	Grand Junction	81501	500 State Hospital Drive
1822	USA	KS	Galena	66739	2021 N 12Th St
1823	USA	CO	Castle Rock	80109	1619 K 66
1824	USA	CO	Colorado Springs	80909	2350 Meadows Blvd
1825	USA	CO	Parker	80138	1400 East Boulder Street
1826	USA	CO	Littleton	80120	9395 Crown Crest Blvd
1827	USA	CO	Rangely	81648	1001 West Mineral Avenue
1828	USA	CO	Aurora	80045	225 Eaglecrest
1829	USA	CO	Colorado Springs	80918	12605 East 16Th Avenue
1830	USA	LA	Monroe	71202	7353 Sisters Grove
1831	USA	LA	Alexandria	71301	4310 South Grand Street
1832	USA	GA	Lawrenceville	30045	6410 Masonic Drive
1833	USA	LA	Breaux Bridge	70517	1000 Medical Center Boulevard
1834	USA	LA	Alexandria	71301	606 Latiolais Road
1835	USA	LA	Houma	70360	104 North 3Rd Street
1836	USA	LA	Crowley	70527	629 Dunn Street
1837	USA	LA	Lake Charles	70605	713 North Avenue L
1838	USA	LA	New Orleans	70121	4200 Nelson Road
1839	USA	LA	Bossier City	71112	1516 Jefferson Highway
1840	USA	LA	Baton Rouge	70816	4900 Medical Drive
1841	USA	LA	Alexandria	71301	"17000 Medical Center Drive,3Rd Floor"
1842	USA	LA	Slidell	70458	211 4Th Street
1843	USA	LA	Monroe	70505	1400 Lindberg Drive
1844	USA	LA	Ruston	71270	309 Jackson Street
1845	USA	LA	Baton Rouge	70810	1401 Ezell Street
1846	USA	LA	Baton Rouge	70812	"10101 Park Rowe Avenue,Ste 600"
1847	USA	LA	Baton Rouge	70806	"7414 Sumrall Drive,Suite C"
1848	USA	LA	Gretna	70056	4040 North Blvd.
1849	USA	LA	Lutcher	70071	3201 Wall Boulevard
1850	USA	LA	Baton Rouge	70812	2471 Louisiana Ave
1851	USA	LA	Baton Rouge	70807	8225 Summa Ave.
1852	USA	LA	New Orleans	70112	7855 Howell Place Blvd.
1853	USA	LA	Alexandria	71301	2021 Perdido St.
1854	USA	LA	Homer	71040	"3330 Masonic Dr.,4Th Floor Unit"
1855	USA	LA	Sulphur	70663	620 East College Street
1856	USA	LA	Slidell	70458	703 Cypress Street
1857	USA	LA	Lake Charles	70601	989 Robert Blvd.
1858	USA	LA	Clinton	70722	2837 Ernest Street
1859	USA	LA	Eunice	70535	"9725 Grace Lane,Bldg B"
1860	USA	LA	Lafayette	70505	3859 Hwy 190
1861	USA	LA	Shreveport	71106	1101 Kaliste Saloom Road
1862	USA	LA	Natchitoches	71457	9320 Linwood Avenue
1863	USA	LA	West Monroe	71291	501 Keyser Avenue
1864	USA	KS	Wellington	67152	503 Mcmillan Road
1865	USA	LA	Plaquemine	70764	1323 North A St
1866	USA	LA	Lacombe	70445	59215 River West Drive
1867	USA	CA	Chico	95926	"64026 Hwy 434,Ste 300"
1868	USA	LA	New Orleans	70127	1531 Esplanade
1869	USA	LA	Mandeville	70448	5620 Read Blvd
1870	USA	KS	Winfield	67156	23515 Highway 190
1871	USA	LA	Broussard	70518	1300 East Fifth Avenue
1872	USA	LA	Kenner	70065	420 Albertson Parkway
1873	USA	LA	Raceland	70394	180 West Esplande Avenue
1874	USA	LA	Bogalusa	70427	4608 Highway 1
1875	USA	OH	West Chester	45069	433 Plaza Street
1876	USA	LA	Hammond	70403	7750 University Court
1877	USA	LA	Lafayette	70508	42074 Veterans Avenue
1878	USA	LA	Gonzales	70737	204 Energy Drive Parkway
1879	USA	LA	Baton Rouge	70809	615 East Worthey Road
1880	USA	LA	Chalmette	70043	8220 Summa Avenue
1881	USA	LA	Opelousas	70570	"8000 West Judge Perez Drive,Ste 1600"
1882	USA	LA	Jennings	70546	"3983 I-49 S. Service Rd.,2Nd Floor"
1883	USA	OH	Columbus	43205	1530 Highway 90 West
1884	USA	LA	Jennings	70546	"181 Taylor Ave,6Th Floor"
1885	USA	CA	San Diego	92134	1 Hospital Drive
1886	USA	GA	Fort Stewart	31315	34800 Bob Wilson Dr
1887	USA	GA	Fort Gordon	30905	1061 Harmon Ave
1888	USA	CO	Fort Carson	80913	300 E Hospital Rd
1889	USA	CA	Lemoore	93246	1650 Cochrane Cir
1890	USA	CA	Twentynine Palms	92278	937 Franklin Ave
1891	USA	CA	Fort Irwin	92310	Sturgis St
1892	USA	CA	Los Angeles	90012	166 4Th St
1893	USA	CA	Fresno	93703	351 E Temple St
1894	USA	CA	Menlo Park	94025	2615 E Clinton Ave
1895	USA	CA	Livermore	94550	795 Willow Rd
1896	USA	CA	Mather	95655	4951 Arroyo Rd
1897	USA	CA	Palo Alto	94304	10535 Hospital Way
1898	USA	GA	Dublin	31021	3801 Miranda Ave
1899	USA	CA	Martinez	94553	1826 Veterans Blvd
1900	USA	CA	San Francisco	94121	150 Muir Rd
1901	USA	CA	Los Angeles	90073	4150 Clement St
1902	USA	CA	Los Angeles	91343	11301 Wilshire Blvd
1903	USA	CA	Long Beach	90822	16111 Plummer St
1904	USA	NY	Buffalo	14213	5901 E 7Th St
1905	USA	CA	Loma Linda	92357	400 Forest Avenue
1906	USA	OH	Columbus	43229	11201 Benton St
1907	USA	WI	Tomah	54660	900 East Dublin Granville Road
1908	USA	WI	Madison	53705	500 E Veterans St
1909	USA	LA	Baton Rouge	70806	2500 Overlook Terrace
1910	USA	CA	Culver City	90232	5825 Airline Hwy
1911	USA	CA	Redding	96001	9808 Venice Blvd
1912	USA	CA	Lompoc	93436	2750 Eureka Way
1913	USA	RI	Providence	2908	303 South C Street
1914	USA	WI	Milwaukee	53295	830 Chalkstone Ave
1915	USA	CA	San Diego	92161	5000 W National Ave
1916	USA	CA	Loma Linda	92354	3350 La Jolla Village Dr
1917	USA	CA	San Francisco	94158	1720 Mountain View Ave
1918	USA	GA	Richland	31825	1975 4Th Street
1919	USA	LA	New Orleans	70112	580 Alston Street
1920	USA	LA	Marrero	70072	2021 Perdido St.
1921	USA	LA	Baton Rouge	70806	1101 Medical Center Blvd
1922	USA	CA	Chico	95926	4363 Convention Street
1923	USA	CA	Paradise	95969	340 West East Avenue
1924	USA	CA	Oroville	95966	5974 Pentz Road
1925	USA	CA	Red Bluff	96080	2767 Olive Highway
1926	USA	CO	Greeley	80631	2550 Sister Mary Columba Drive
1927	USA	CO	Denver	80230	1801 16Th Street
1928	USA	CO	Boulder	80304	98 Spruce St
1929	USA	CO	Louisville	80027	1100 Balsam Avenue
1930	USA	CO	Lafayette	80026	100 Health Park Drive
1931	USA	CO	Longmont	80501	200 Exempla Circle
1932	USA	CO	Louisville	80027	1950 Mountain View Avenue
1933	USA	CO	Boulder	80303	2255 S 88Th St
1934	USA	CA	San Bernardino	92411	4747 Arapahoe
1935	USA	CA	Fontana	92335	1805 Medical Center Drive
1936	USA	CA	Ontario	91761	9961 Sierra Avenue
1937	USA	CA	Loma Linda	92354	2295 S. Vineyard Avenue
1938	USA	CA	Redlands	92373	25333 Barton Road
1939	USA	CA	Redlands	92373	1710 Barton Road
1940	USA	CA	Loma Linda	92354	26780 Barton Road
1941	USA	CA	Redlands	92373	11234 Anderson Street
1942	USA	CA	San Bernardino	92404	350 Terracina Boulevard
